highlights	0,013323226228243345
authors	0,010269204092635946
feature_lemma_highlight	0,005452284018969016
continued	0,0043706256185218235
feature_lemma_author	0,004325640677467148
feature_lemma_nominee	0,0037678537726173215
feature_lemma_below	0,0031781273936047983
read	0,003109755719255391
nominee	0,00302374061921074
featured	0,0030198183375411696
feature_lemma_read	0,003007700314816544
story	0,002937140094639521
feature_dep_case	0,002865056012313441
feature_lemma_tuesday	0,002454006884491967
below	0,0023759428482997163
cnn	0,0023438995214365285
feature_lemma_story	0,0019912228199893797
monday	0,0018074009505881952
tuesday	0,001754551308913082
feature_lemma_say	0,0017203925942305023
source	0,0017111337462698164
feature_lemma_particularly	0,0016865224106968493
getty	0,0016545473070186216
feature_lemma_trump	0,0016389483958477303
feature_lemma_joe	0,0015965855830593657
lamont	0,0015855371975830692
ventures	0,001508673549723318
feature_lemma_university	0,001501617451126263
feature_lemma_monday	0,0014957489565629656
feature_lemma_continue	0,0014939473238328122
feature_lemma_copyright	0,001461430045372227
feature_lemma_tough	0,00145852559589151
particularly	0,0014577553352604438
feature_lemma_2011	0,0014465323180004998
said	0,0014464220680781043
feature_lemma_keith	0,0014362546102700802
wednesday	0,001409861712258202
2011	0,001408607118334678
joe	0,001402148927257129
feature_lemma_wednesday	0,0013672105947959633
feature_lemma_september	0,0013602418400597853
campaign	0,0013451640577992795
feature_lemma_candidate	0,001327312188808721
feature_lemma_cnn	0,0012978665535765292
keith	0,0012803510983721404
stage	0,001240711120897291
feature_lemma_photo	0,0012379051873371671
feature_lemma_debate	0,0012109720206858537
copyright	0,0012084172920173238
share	0,00118965211658578
feature_dep_	0,0011466875372073038
feature_lemma_august	0,0011460406629388506
msnbc	0,0010999089689578175
feature_lemma_earlier	0,0010907638752271148
feature_lemma_abc	0,001088175713906547
oklahoma	0,0010877829683393328
shooting	0,0010798557632967316
earlier	0,0010669992595668835
abc	0,0010496225411617596
feature_lemma_stage	0,001033961163029101
affairs	0,0010267848014224106
officers	0,0010164305247400242
feature_lemma_donald	0,0009884699901813192
feature_lemma_center	0,0009860130600500866
feature_lemma_definitely	0,000978296128431066
feature_lemma_officer	0,0009637736276902556
feature_dep_npadvmod	0,0009610175060946766
feature_lemma_african	0,0009475953293808951
candidates	0,0009372892793062188
feature_lemma_widespread	0,0009341562519232978
feature_lemma_york	0,0009314997898406022
feature_lemma_presidential	0,0009300037883551732
drew	0,0009254124717085851
donald	0,0009252433373596156
feature_alpha_true	0,0009199328865756747
widespread	0,0009194230456781992
response	0,0009107041841419547
trump	0,000900077840319285
feature_tag__sp	0,000899217869900258
feature_lemma_performance	0,000895519066400883
feature_pos_space	0,0008865261808415354
university	0,0008849358087732037
feature_lemma_fires	0,0008800831263508238
them	0,0008639376526131139
presidential	0,0008632071016603297
suggesting	0,0008592286490034578
popular	0,0008482239264914972
tear	0,0008475850970021893
feature_lemma_among	0,000847162876244852
feature_lemma_msnbc	0,0008453822426777838
photo	0,0008446631339699064
feature_lemma_politically	0,0008418277422261572
breitbart	0,0008417315666819497
holds	0,0008412584623546542
feature_dep_parataxis	0,0008397129536751071
ap	0,0008380689869872499
feature_lemma_more	0,0008357603232260726
feature_lemma_gop	0,0008338207454721266
september	0,000833154079331834
feature_lemma_ventures	0,0008297361900603731
feature_lemma_getty	0,0008253255725852984
contributed	0,000822655408549618
candidate	0,0008207262759228118
purposes	0,0008181700624008599
york	0,0008153888678297326
hosted	0,0008146579276030791
pardon	0,0008130641605647011
feature_lemma_external	0,0008117666208454991
feature_lemma_response	0,0008114855108992025
feature_lemma_eviscerate	0,0008078667136807698
think	0,0008036815419568917
feature_lemma_suggest	0,0008036477277154007
feature_lemma_impact	0,0008029898569269583
feature_lemma_february	0,00080060620063123
feature_tag_nnp	0,0007999449379873217
offensive	0,0007936757372519281
feature_lemma_carolina	0,0007908493378545395
on	0,0007903690751855857
feature_lemma_ap	0,0007897109383881362
performance	0,0007883344709632654
february	0,0007874395701571049
place	0,0007855387789975904
feature_lemma_feature	0,0007846271870925532
feature_lemma_report	0,0007816567679454693
feature_lemma_popular	0,0007791964826750663
feature_lemma_lamont	0,0007762129102565637
feature_lemma_image	0,0007716308904717721
feature_lemma_shooting	0,000763808383691305
wounded	0,0007615308237356555
feature_lemma_via	0,0007594082831266476
pressed	0,0007554172199731024
feature_dep_advmod	0,0007474962820295141
toughest	0,0007432630044422048
town	0,00074249208912366
feature_lemma_remark	0,0007393832847260031
be	0,0007376389770844426
feature_lemma_like	0,0007323892900863775
image	0,0007234662733788859
feature_lemma_paint	0,0007197876998796466
feature_lemma_capture	0,0007162819367538931
definitely	0,0007140661075270039
yahoo	0,0007121527815628269
african	0,0007105740223930555
impact	0,0007090067094473087
bid	0,0007089480786916818
feature_lemma_place	0,0007060362765696487
low	0,0007013455803474444
presence	0,0006873382905675308
feature_lemma_oklahoma	0,0006871674434003776
external	0,0006849540790462361
feature_lemma_lead	0,0006848642258777247
bombing	0,0006836897042796933
feature_lemma_broad	0,000683508135871711
feature_lemma_attack	0,0006815791198454124
debate	0,0006764908069299843
feature_lemma_compare	0,0006762973754976908
remarks	0,0006750649024808419
feature_lemma_cycle	0,0006731361425011419
key	0,000673020015155837
feature_lemma_comments	0,000670195608861873
feature_lemma_most	0,0006698093707855825
feature_pos_adp	0,0006651824285755047
feature_lemma_economic	0,0006637204556363529
links	0,0006626435702631466
syrian	0,0006619825883857938
cycle	0,0006604096984325519
goods	0,0006593845129607035
let	0,0006556904371531833
sorry	0,0006547179633814055
feature_pos_propn	0,0006504203139236556
feature_tag_vbd	0,0006499794744410844
questions	0,0006462458936432172
moving	0,0006444730854319723
reported	0,0006438593348159961
table	0,0006334761275604725
feature_lemma_town	0,0006293049984675121
feature_lemma_scott	0,0006250662954211025
leaving	0,0006238994896503881
week	0,0006235527388619977
feature_lemma_toward	0,000622655693994708
feature_lemma_gary	0,000621326424523377
eviscerated	0,0006213220500743472
reality	0,0006175170476392176
center	0,0006155731824767002
tough	0,0006136527979885701
feature_lemma_create	0,000613286061803568
other	0,0006123893884351878
feature_lemma_draw	0,0006109936814087732
feature_lemma_campaign	0,0006080511314221928
out	0,0006052606777669489
feature_lemma_week	0,0005963965327710913
sheriff	0,0005923021304692551
camp	0,0005901639398803732
feature_lemma_new	0,0005869156500034868
side	0,0005845165732792429
feature_lemma_manhattan	0,0005830654021288641
feature_lemma_great	0,0005829504616863332
archives	0,0005798656975497693
co	0,0005770298674633432
no	0,0005764997764868659
hillary	0,0005760348867584264
lit	0,0005725870695815784
feature_dep_appos	0,0005725263848894951
appearing	0,0005700442363558984
just	0,0005628305104930808
gary	0,0005621109189616246
manhattan	0,0005552899506380409
feature_dep_root	0,0005544906766705369
feature_lemma_politico	0,0005531588007720172
feature_lemma_two	0,000550805464755417
need	0,0005499469392130778
feature_lemma_responsible	0,0005484579584035305
rejected	0,000547804199251051
feature_lemma_bombing	0,0005466277991645887
feature_lemma_republican	0,0005462605766200849
responsibility	0,0005453363735857767
feature_dep_amod	0,0005434195960551571
feature_lemma_conference	0,0005413656033388551
feature_lemma_key	0,0005376397048287653
hitting	0,0005360248433188846
certainly	0,0005359835814029428
black	0,0005307055274930254
feature_lemma_romney	0,0005296410167357821
record	0,0005284812419851549
does	0,0005278858511545795
feature_lemma_source	0,0005267222312223066
feature_lemma_offensive	0,0005264999617690218
offering	0,0005259875729682723
feature_lemma_vote	0,0005253355796119159
feature_dep_aux	0,0005247580125769547
feature_lemma_world	0,0005238404256383149
feature_lemma_syrian	0,0005208539494897766
feature_lemma_libertarian	0,000520820108493435
feature_lemma_side	0,0005206641394674477
feature_lemma_responsibility	0,0005187526255835978
feature_pos_adv	0,000517098908579699
feature_lemma_vehicle	0,0005162222815851588
loving	0,000515880551474205
feature_lemma_for	0,0005139899283051672
feature_tag_vbn	0,0005123437108439737
feature_lemma_arpaio	0,0005123258274431364
concluded	0,000509255252352333
feature_lemma_sheriff	0,0005091714549184421
feature_lemma_fellow	0,0005081739551365826
feature_lemma_respect	0,0005071824999229263
feature_lemma_this	0,0005066562981063703
or	0,000506030652411726
feature_lemma_reality	0,0005060053463929034
feature_lemma_although	0,0005045645806590304
frisk	0,0005020675999023064
clinton	0,0005016805761891254
shootings	0,0005016733495955546
represents	0,0005005214475389117
feature_dep_nsubjpass	0,0004992823023863129
feature_pos_punct	0,0004989480486276102
sites	0,0004984506229752928
politically	0,0004980120599155193
feature_lemma_policy	0,0004966338884176773
feature_lemma_now	0,0004959695496194872
feature_lemma_express	0,0004933163604047751
